,TOT_POP,0-9,19-Oct,20-29,30-39,40-49,50-59,60-69,70-79,80+,White-alone pop,Black-alone pop,Native American/American Indian-alone pop,Asian-alone pop,Hawaiian/Pacific Islander-alone pop,Two or more races pop,N_POP_CHG_2018,GQ_ESTIMATES_2018,R_NATURAL_INC_2018,R_NET_MIG_2018,Less than a high school diploma 2014-18,High school diploma only 2014-18,Some college or associate's degree 2014-18,Bachelor's degree or higher 2014-18,POVALL_2018,PCTPOVALL_2018,PCTPOV017_2018,PCTPOV517_2018,MEDHHINC_2018,Civilian_labor_force_2018,Unemployment_rate_2018,Total nurse practitioners (2019),Total physician assistants (2019),Total Hospitals (2019),Internal Medicine Primary Care (2019),Family Medicine/General Practice Primary Care (2019),Total Specialist Physicians (2019),ICU Beds_x,Population Aged 60+,STATE_FIPS,CNTY_FIPS,anycondition_prevalence,anycondition_number,Obesity_prevalence,Obesity_number,Heart disease_prevalence,Heart disease_number,COPD_prevalence,COPD_number,diabetes_prevalence,diabetes_number,CKD_prevalence,CKD_number,Urban_rural_code
2581,859064,111533,124023,118583,131631,131887,111675,74127,39659,15946,655231,91094,7205,81613,953,22968,23734,11477,7.2,20.7,39610,95181,157391,234003,62151,7.3,8.1,7.2,88384,482610,3.2,296.3131325,174.8846094,15.65371397,325.0465271,287.6931141,1014.588138,81,106598,48,121,42.7,276089,34.7,224533,5.1,32828,5.1,32932,9.0,58354,2.3,15030,2
2582,20187,2532,2417,2118,2567,2474,2726,2527,1692,1134,17739,1913,192,72,8,263,-21,1833,0.4,-1.4,2767,5705,4218,1862,3370,18.4,25.2,25.0,49208,9784,3.1,6.963012308,4.109583931,0.367843984,7.638213502,6.76045195,23.84163548,0,5292,48,123,50.6,7926,38.0,5950,9.5,1489,9.0,1404,15.5,2429,3.8,601,6
2583,2249,222,267,286,280,280,245,292,251,126,1989,132,50,29,2,47,42,315,1.3,18.0,296,548,492,267,390,20.3,27.5,25.9,39627,672,4.2,0.775737588,0.457841891,0.040980885,0.850960626,0.753170676,2.656156843,0,661,48,125,51.7,943,37.5,684,10.2,187,9.6,175,15.3,279,4.0,72,6
2584,10308,1643,1642,1275,1239,1128,1119,1058,737,467,9890,162,79,76,2,99,-38,94,5.5,-9.3,2137,2170,1303,924,2508,24.6,35.8,33.2,37177,7414,3.0,3.555492687,2.098458967,0.187830573,3.900267735,3.452060172,12.17415062,0,2302,48,127,54.9,4018,42.4,3100,10.2,743,8.3,604,20.2,1478,4.7,346,6
2585,3319,348,511,394,324,305,396,487,351,203,3016,195,29,26,2,51,-32,226,-3.0,-6.6,266,720,825,446,574,18.6,27.8,26.9,40945,1574,3.4,1.144807938,0.675667958,0.060478238,1.255819617,1.111504435,3.919868636,0,1073,48,129,48.0,1278,34.9,930,9.6,255,9.1,242,13.6,362,3.6,97,6
2586,11212,1601,1509,1601,1326,1271,1309,1093,989,513,10807,173,99,52,13,68,-60,663,-0.2,-5.1,2386,2254,1942,672,2684,25.5,36.1,36.4,35156,5049,5.3,3.867305394,2.282491457,0.204303103,4.242316827,3.754801965,13.24180993,0,2513,48,131,53.9,4543,41.6,3505,9.8,822,7.6,640,19.6,1653,4.5,383,6
2587,18322,2095,2529,2135,1949,1868,2418,2462,1829,1037,17286,391,223,130,14,278,-20,816,-1.7,0.7,2053,4451,4376,1673,3269,18.7,26.1,25.5,44773,8724,3.4,6.319726136,3.729915133,0.33386028,6.932548064,6.135879558,21.63899763,0,5417,48,133,49.4,7102,36.2,5206,10.4,1501,10.4,1490,14.9,2141,3.9,564,6
2588,162124,28698,24844,26046,24561,18251,16659,12722,6629,3714,146504,8471,2350,1998,395,2406,4951,2805,9.1,21.8,22442,28230,28452,14604,20485,12.9,17.9,17.3,60431,85132,2.7,55.92071172,33.00451703,2.954195175,61.34332619,54.29392738,191.4747763,50,21622,48,135,48.3,54750,41.1,46553,6.0,6840,5.9,6677,11.6,13132,2.8,3165,4
2589,1928,260,213,174,173,176,231,321,265,115,1832,21,42,14,0,19,-13,5,2.1,-9.3,363,434,387,311,425,22.1,37.3,37.3,37812,892,2.8,0.665016482,0.392494071,0.035131679,0.729502929,0.645670548,2.277043305,0,758,48,137,53.1,792,37.9,565,11.7,175,9.6,144,18.7,279,4.6,69,6
2590,179436,25241,27414,22551,24022,23763,23092,18523,10243,4587,152196,20431,1547,1467,264,3531,5800,1656,5.2,27.5,15495,30531,37049,24996,15609,8.8,14.0,13.2,76792,89935,3.3,61.89206304,36.52882064,3.269651411,67.89371763,60.09156666,211.9209245,18,29137,48,139,46.4,61039,36.4,47861,6.4,8363,6.8,8883,11.8,15490,2.9,3783,2
2591,840758,125998,127188,137354,112056,100999,92969,73993,43527,26674,773123,33190,8782,11334,1863,12466,213,16458,8.2,-8.0,114276,121278,157099,115744,169120,20.5,28.9,29.7,43948,359136,4.2,289.9989252,171.1579515,15.32014524,318.1200331,281.5625928,992.9680369,203,133011,48,141,45.9,281334,37.8,231623,6.6,40686,5.6,34602,15.0,91707,3.5,21277,3
2592,42446,4764,7174,8732,4711,4191,4626,4168,2570,1510,39993,837,550,362,40,664,584,3894,3.0,10.8,3289,5548,7795,7027,6988,18.1,20.1,18.8,47087,20784,3.1,14.64071038,8.640976843,0.773443589,16.06041563,14.2147988,50.13038388,5,7785,48,143,43.9,14817,34.7,11707,6.9,2342,7.1,2403,10.5,3559,2.8,959,5
2593,17335,2062,1906,2411,2352,1997,2355,2090,1354,808,12443,4201,199,110,36,346,-68,1940,2.6,-6.4,2763,4562,3157,1553,3331,21.7,27.7,26.1,37428,6668,3.9,5.979284607,3.528985854,0.315875338,6.559094023,5.805341782,20.47331208,0,4004,48,145,52.4,7192,39.9,5475,9.6,1321,9.9,1355,16.1,2209,4.0,547,3
2594,35286,3940,4398,4492,4367,4406,4820,4361,2938,1564,31383,2330,486,270,26,791,714,3091,-2.1,22.5,3615,8622,7789,4026,4466,13.8,19.5,18.1,53111,16471,3.1,12.17104336,7.183374379,0.642975321,13.35126575,11.81697664,41.67414422,2,8521,48,147,49.3,13661,36.5,10113,8.8,2431,9.0,2481,13.0,3596,3.4,932,6
2595,25349,2660,2954,2531,2575,2608,3530,3979,2795,1717,22912,1681,310,119,16,311,173,402,-3.8,10.7,2846,7265,4653,3262,3322,13.3,19.4,20.1,55776,12606,2.8,8.743518056,5.16044202,0.461905045,9.591374352,8.489161167,29.9381591,0,7816,48,149,48.2,9754,35.4,7164,10.2,2070,9.6,1941,15.0,3032,3.9,784,6
2596,3839,446,448,401,400,403,505,569,371,296,3520,160,46,21,6,86,-65,22,-1.5,-15.2,383,932,908,495,592,15.5,21.3,19.2,45261,1666,3.3,1.32416923,0.781527355,0.069953587,1.452573519,1.285647944,4.534008946,0,1176,48,151,49.9,1509,36.3,1099,9.9,301,8.7,264,15.0,455,3.9,117,6
2597,5837,828,901,720,641,639,684,640,474,310,5357,237,85,27,1,130,-27,34,6.0,-10.6,1014,1067,1133,609,1218,21.0,33.3,30.9,39891,2693,5.2,2.013330502,1.18827173,0.106360793,2.208562551,1.954760887,6.893724985,0,1439,48,153,52.2,2228,39.5,1685,9.8,418,8.7,372,16.5,705,4.1,174,6
2598,1200,122,145,113,116,116,194,157,141,96,1107,58,8,10,0,17,-6,31,-1.7,-4.2,236,300,341,170,210,18.0,31.0,26.9,37648,577,2.9,0.413910674,0.244290916,0.02186619,0.454047466,0.401869636,1.41724687,0,454,48,155,51.3,489,34.8,332,10.9,104,10.1,97,15.8,151,4.1,39,6
2599,787858,115007,121536,89610,110508,119832,99900,78676,37291,15498,434361,166491,4748,163833,723,17702,21722,5117,8.1,19.9,46214,83705,124372,217907,61455,7.9,10.4,9.8,92310,382102,4.0,271.752363,160.3887936,14.35621069,298.1041072,263.8468397,930.4910707,128,107897,48,157,33.6,192056,28.7,163979,5.2,29483,4.6,26032,11.2,63795,2.5,14334,2
2600,10766,1246,1503,1079,1204,1163,1482,1440,1083,566,9919,426,115,106,3,197,-14,94,-1.5,0.3,820,2175,2550,1715,1615,15.2,23.9,21.0,48222,4579,4.1,3.713468594,2.191696666,0.196176169,4.073562518,3.605440417,12.71506651,0,2950,48,159,46.4,3820,33.5,2760,8.8,727,8.2,678,12.8,1054,3.4,278,6
2601,19808,2359,2625,1943,2455,2670,2489,2554,1726,987,15838,3131,288,153,5,393,154,1615,0.3,7.7,2471,4549,5027,1807,2493,13.7,19.3,18.4,49317,6573,5.8,6.83228552,4.032428717,0.360937912,7.494810177,6.633528123,23.39402167,0,5012,48,161,53.5,8172,38.8,5931,9.8,1499,9.8,1505,15.6,2382,3.9,596,6
2602,19816,2545,2689,4066,3087,2169,1991,1611,1077,581,18138,771,204,505,8,190,252,3381,5.1,7.6,4035,4319,2869,865,4511,27.5,33.9,32.7,41038,10071,2.9,6.835044925,4.034057323,0.361083686,7.49783716,6.636207254,23.40346999,0,3334,48,163,49.9,7605,40.1,6112,7.2,1093,6.3,965,14.5,2211,3.3,510,6
2603,20901,4232,3871,2794,2725,2295,2269,1477,743,495,19849,469,218,86,15,264,266,80,15.7,-3.0,4326,3272,2165,1379,3198,15.4,22.0,22.3,56321,9439,2.6,7.209289159,4.254937026,0.380854367,7.908371744,6.999564383,24.68489736,0,2513,48,165,48.7,6531,38.6,5172,7.2,970,7.9,1056,12.7,1697,3.1,412,6
2604,337890,44057,46380,42262,45910,43417,45724,38800,21004,10336,271103,45002,2714,11716,365,6990,3586,4990,3.5,7.2,25770,55710,71449,65692,40109,12.1,16.6,15.4,71959,164757,4.6,116.5468979,68.78621461,6.156972487,127.8484153,113.1564427,399.0612875,26,62311,48,167,44.2,113161,34.8,89087,6.7,17168,6.6,16966,12.7,32399,3.1,7860,2
2605,6578,596,751,1536,916,964,822,456,325,212,5881,497,59,37,7,97,19,2129,2.9,-0.2,1776,1281,901,639,1096,24.6,26.4,25.5,46490,2133,3.0,2.268920343,1.33912137,0.119863166,2.488936861,2.202915387,7.768874928,0,1035,48,169,47.7,2607,37.3,2038,7.2,395,7.2,396,12.5,683,3.0,165,6
2606,26804,2822,3046,2424,2521,2559,3369,4291,3569,2203,25866,185,310,127,45,271,274,309,-4.4,14.7,2047,5896,4804,6508,2527,9.6,15.7,14.6,61433,13417,2.5,9.245384748,5.456644756,0.4884178,10.14190691,8.976428101,31.65657093,10,9675,48,171,48.0,10293,33.9,7273,10.1,2173,8.6,1835,14.0,3012,3.8,817,5
2607,1388,194,205,171,181,183,165,151,87,51,1349,22,6,2,2,7,28,0,5.1,14.6,253,183,237,203,134,9.7,13.3,13.0,83330,857,2.0,0.478756679,0.282563159,0.025291893,0.525181569,0.464829212,1.639282213,0,324,48,173,47.9,491,36.9,378,8.2,84,7.8,80,13.0,134,3.3,34,5
2608,7584,834,943,759,808,848,1034,1191,751,416,6964,399,74,39,2,106,36,90,1.7,3.0,650,1614,2068,925,1077,14.4,22.6,22.0,55008,3305,3.8,2.615915458,1.543918588,0.138194322,2.869579987,2.539816099,8.957000221,0,2153,48,175,51.3,3059,37.2,2218,9.5,566,8.5,504,15.4,921,3.8,228,4
2609,20826,3029,3165,2500,2426,2315,2611,2317,1573,890,18542,1529,361,106,29,259,30,312,3.8,-2.4,3200,5503,2949,1636,3465,16.9,25.3,24.5,49829,9552,3.0,7.183419742,4.239668844,0.37948773,7.879993777,6.974447531,24.59631944,0,4490,48,177,51.4,7818,39.0,5930,9.1,1387,8.7,1320,15.6,2379,3.8,577,6
2610,21895,3114,2997,2675,2933,2745,2653,2277,1534,967,19764,1130,369,154,1,477,-226,1788,0.8,-11.0,3007,4883,5203,2016,3352,16.7,21.9,20.4,49121,8181,3.9,7.552145167,4.457291334,0.398966861,8.284474395,7.332446398,25.85885019,8,4745,48,179,52.1,8475,38.5,6262,9.1,1475,9.1,1476,14.4,2334,3.5,577,5
2611,133991,17391,17905,16461,16166,15522,17789,16641,10627,5489,117320,8411,2390,2054,112,3704,2777,2300,1.2,19.7,9936,26822,32342,17790,16116,12.3,16.6,15.7,51403,63488,3.2,46.2169209,27.27732008,2.441560569,50.69856171,44.87242865,158.2486045,62,29807,48,181,48.7,49725,36.5,37284,8.3,8434,8.4,8574,12.7,12980,3.3,3351,4
2612,123707,17866,17356,17167,16063,14146,14689,13350,8053,5017,92158,25851,1253,1739,130,2576,584,4074,2.8,2.0,12869,22830,27367,16522,18108,15.1,20.9,20.2,50610,57815,4.1,42.66970642,25.18374693,2.254167319,46.80737493,41.42840587,146.1027988,66,24309,48,183,49.1,45063,39.1,35877,8.2,7521,8.4,7748,13.7,12577,3.5,3179,4
2613,28360,3365,3618,3506,3518,3480,3960,3654,2225,1034,22969,4424,279,114,34,540,383,2911,3.0,10.6,3872,6745,5583,2773,4444,17.5,25.3,24.1,49498,11108,4.1,9.782088921,5.773408643,0.51677096,10.73065512,9.497519062,33.4942677,0,6472,48,185,53.3,11724,39.8,8752,9.6,2113,9.6,2106,15.5,3409,3.8,833,6
2614,163694,21707,23865,19945,23392,22352,21008,16305,10105,5015,139954,14069,1586,3232,363,4490,3853,1915,4.8,19.0,11499,31336,30548,27891,13716,8.5,12.0,11.3,73864,79824,3.1,56.46224485,33.32413097,2.98280344,61.93737162,54.81970682,193.3290077,9,27355,48,187,46.1,56504,36.2,44409,6.5,7948,6.1,7520,11.9,14653,2.9,3503,2
2615,33830,4935,5344,5173,4459,3736,3855,3160,1972,1196,30523,1974,592,234,43,464,-214,2754,3.8,-10.1,4976,7081,5382,3454,5715,18.4,26.2,25.1,42782,12540,4.8,11.66883174,6.886968068,0.616444344,12.80035482,11.32937482,39.95455135,5,6124,48,189,50.6,12481,38.9,9597,7.8,1918,7.3,1792,14.2,3492,3.4,838,5
2616,3028,343,434,334,301,303,399,397,316,201,2636,279,47,13,2,51,-31,43,-5.6,-4.9,503,600,682,299,718,24.1,38.8,35.9,32597,1128,4.3,1.0444346,0.616427411,0.055175686,1.145713107,1.014051048,3.57618627,0,955,48,191,57.7,1348,41.5,969,13.2,308,12.6,293,19.9,464,5.1,120,6
2617,8484,1048,992,882,874,864,1103,1180,925,616,8058,82,158,66,6,114,90,216,-3.9,14.6,1095,2000,1542,1288,1221,14.7,23.4,23.4,49210,3648,3.3,2.926348463,1.727136775,0.154593964,3.210115587,2.841218326,10.01993537,0,2691,48,193,51.8,3427,36.5,2413,10.9,724,10.5,694,15.0,992,4.0,266,6
2618,5463,820,936,696,604,629,672,543,332,231,5222,52,93,23,3,70,-20,70,5.1,-9.0,1052,942,899,484,626,11.6,17.2,16.6,57240,2879,2.3,1.884328342,1.112134394,0.099545831,2.06705109,1.829511517,6.452016377,0,1099,48,195,50.9,1970,39.2,1517,9.1,351,9.1,351,14.8,572,3.7,143,6
2619,3922,428,501,399,454,480,487,560,388,225,3518,233,49,25,0,97,-42,21,-1.5,-8.9,571,952,803,396,680,17.4,27.1,25.4,42469,1678,3.6,1.352798052,0.798424143,0.071465998,1.483978469,1.313443927,4.632035188,0,1077,48,197,50.3,1552,37.6,1160,10.3,319,10.0,309,15.4,474,3.9,122,6
2620,57207,7644,7657,6707,7336,6954,7566,6917,4245,2181,52418,3219,350,393,16,811,48,411,2.5,-1.6,4588,14891,12548,5765,7035,12.4,17.1,16.0,60909,25465,5.2,19.73215659,11.64595868,1.042415949,21.64557784,19.15813022,67.56370143,0,12351,48,199,45.8,19766,35.5,15319,8.1,3481,8.5,3674,11.9,5123,3.1,1349,3
2621,4698619,702806,669768,698435,728164,623867,545313,416602,210888,102776,3268948,933703,49922,348874,5865,91307,34460,48643,9.0,-1.6,557077,678269,782296,905727,767367,16.5,24.8,23.9,60241,2304397,4.4,1620.673796,956.5249487,85.61741369,1777.830043,1573.526922,5549.252561,918,651673,48,201,45.6,1572384,36.3,1251237,6.2,214400,6.0,205605,13.4,460821,3.0,102160,1
2622,66726,8952,9631,7960,8189,7804,8517,8099,5001,2573,50077,14093,807,532,79,1138,186,1250,1.8,1.1,6591,15027,13781,8360,9584,14.7,22.8,22.5,50131,30028,4.4,23.01550301,13.58379637,1.215869502,25.24730936,22.3459611,78.80601223,0,14535,48,203,50.9,25401,35.9,17900,8.6,4276,8.7,4356,14.2,7099,3.5,1766,5
2623,5619,639,670,665,828,967,733,472,414,231,5079,393,40,41,2,64,-102,1122,7.4,-25.6,796,1663,1132,744,429,9.5,10.3,9.9,72451,2890,1.8,1.93813673,1.143892213,0.102388435,2.126077261,1.88175457,6.63625847,0,1074,48,205,45.1,2001,34.9,1548,7.0,310,6.7,296,11.1,491,2.8,123,6
2624,5813,529,706,813,765,597,732,771,550,350,5281,276,62,57,0,137,30,524,-3.4,8.5,1145,1421,1000,552,1220,23.1,33.9,31.4,40880,2356,3.8,2.005052288,1.183385911,0.105923469,2.199481601,1.946723495,6.865380048,0,1740,48,207,52.5,2483,38.2,1807,10.5,498,10.3,487,15.6,738,4.0,191,6
2625,222631,28003,32690,43723,31858,27312,23690,20159,10692,4504,200859,9834,2743,3825,305,5065,8354,7788,7.1,30.9,12773,27163,36131,45518,28293,13.2,12.1,11.2,68180,114386,3.0,76.79112266,45.32227573,4.056743147,84.23753456,74.55719909,262.9359067,42,29297,48,209,39.1,67042,32.5,55721,5.5,9355,5.4,9209,9.4,16168,2.5,4227,2
2626,3825,553,745,352,472,503,446,387,242,125,3624,30,68,50,5,48,-120,13,2.6,-33.5,501,715,711,513,366,9.6,13.4,12.0,66849,2285,2.1,1.319340272,0.778677294,0.069698481,1.447276299,1.280959464,4.517474399,0,734,48,211,48.0,1271,36.3,962,8.2,216,8.3,219,12.9,342,3.3,86,6
2627,82299,9462,10170,9118,8905,9151,11223,11717,8405,4148,73911,5303,779,595,83,1628,1238,1238,-2.6,17.7,9317,19091,17861,10306,15718,19.4,29.9,27.9,43337,36389,3.7,28.38702878,16.75408173,1.499637985,31.13971036,27.5612243,97.19833349,10,22345,48,213,54.5,35206,38.0,24538,10.2,6615,10.4,6692,15.1,9719,3.9,2494,5
2628,865939,156890,153791,128440,109021,106067,82153,62876,42062,24639,840121,7491,4629,9181,382,4135,7616,7384,11.6,-2.7,168031,109847,108503,86872,256985,30.0,40.4,40.6,38785,348672,6.6,298.6844957,176.2841928,15.77898902,327.6478408,289.9954922,1022.707781,271,119536,48,215,54.8,319830,44.2,258117,7.9,46347,6.8,39531,17.2,100541,4.0,23101,3
2629,36354,4514,4914,4008,4183,3947,4741,4772,3441,1834,32563,2471,348,234,54,684,535,751,-0.1,14.9,4257,8357,7400,4132,4460,12.6,20.2,19.3,48670,16326,3.6,12.53942386,7.400793294,0.66243623,13.75536799,12.17464062,42.93549394,5,9352,48,217,52.9,14733,39.9,11116,9.6,2662,9.4,2615,14.5,4050,3.7,1032,6
2630,22980,3204,3720,3257,3019,2410,2676,2394,1435,865,21283,930,312,129,15,311,-15,807,2.7,-3.3,3447,3818,5082,2007,4300,19.5,28.1,28.1,46764,11562,3.1,7.926389401,4.678171037,0.418737541,8.695008979,7.695803528,27.14027757,0,4565,48,219,47.6,8124,36.6,6246,7.9,1341,7.7,1310,13.5,2306,3.3,570,5
2631,60537,6967,7060,5958,6583,6218,8139,9300,6817,3495,57826,663,580,550,48,870,2383,691,-0.9,40.9,4357,12296,13663,10698,6108,10.2,16.8,14.8,60917,26510,3.7,20.88075871,12.32386597,1.103094627,22.90555956,20.27331846,71.49656149,12,17518,48,221,48.5,23089,34.5,16433,9.1,4358,8.5,4057,13.1,6237,3.5,1654,2
2632,36810,4825,5082,4406,4293,4337,4806,4450,3000,1611,32690,2719,361,262,47,731,317,443,0.7,8.0,3956,8800,7090,4449,5320,14.6,21.1,20.3,52079,17354,3.4,12.69670992,7.493623842,0.670745382,13.92790603,12.32735108,43.47404775,10,8258,48,223,50.1,13891,38.3,10625,9.0,2507,9.2,2559,13.9,3857,3.5,984,5
2633,23169,2495,2529,2506,2826,2970,3145,3077,2236,1385,16591,5908,154,196,2,318,53,2769,-2.8,5.1,3295,6157,4880,2360,5323,26.1,40.8,37.2,39533,10162,3.7,7.991580332,4.716646857,0.422181466,8.766521455,7.759097995,27.36349395,0,6319,48,225,53.8,9989,39.2,7279,11.4,2108,11.1,2068,18.0,3339,4.4,825,6
2634,36459,4417,4476,5347,5325,5101,5170,3532,1854,1237,32111,2622,615,437,32,642,261,6066,2.4,4.8,5200,8382,8318,3070,6263,20.6,25.1,25.7,50423,13648,3.3,12.57564104,7.422168749,0.664349522,13.79509714,12.20980421,43.05950304,8,6475,48,227,49.1,14072,39.5,11314,7.7,2203,7.5,2159,13.5,3867,3.2,920,5
2635,4795,584,537,849,833,584,439,457,352,160,4349,172,92,73,11,98,195,86,3.4,37.9,1263,842,447,188,838,17.8,25.0,25.7,42671,1666,4.7,1.653918067,0.976145784,0.087373651,1.814298001,1.605804087,5.663082286,0,822,48,229,55.5,2097,44.0,1663,9.1,343,8.2,309,17.3,652,4.1,154,3
2636,96493,12442,13653,12810,11687,11490,13045,10974,6882,3510,83436,8000,1145,1613,173,2126,2566,2521,2.2,24.6,9138,21259,18753,11792,12715,13.6,20.1,20.0,53360,42373,3.8,33.2829022,19.64363611,1.758278571,36.51033514,32.31467231,113.9620019,23,19359,48,231,50.1,36713,37.0,27125,8.3,6117,8.6,6327,12.9,9447,3.3,2413,2
2637,21198,2921,3051,2533,2651,2582,2533,2590,1452,885,19431,633,468,148,18,500,-164,259,3.2,-11.1,2052,4728,5414,1947,2708,13.0,18.9,18.1,54351,9065,5.0,7.311732051,4.315399027,0.386266249,8.020748492,7.099027118,25.03566597,4,4709,48,233,48.1,7583,37.5,5908,8.5,1342,8.5,1339,13.1,2058,3.3,526,5
2638,1522,178,188,166,162,175,210,211,163,69,1454,19,18,4,0,27,11,0,4.6,2.6,73,362,402,170,123,8.1,10.2,9.3,56775,771,3.1,0.524976704,0.309842312,0.027733618,0.575883536,0.509704655,1.797541447,0,422,48,235,47.4,563,35.1,417,8.7,103,7.9,94,13.7,162,3.4,41,4
2639,8843,1039,1127,1250,1130,1071,1208,976,694,348,8226,353,101,47,10,106,22,1121,2.9,-0.3,1208,2406,1693,766,1359,17.7,21.9,19.8,48780,4444,2.5,3.05017674,1.800220474,0.161135599,3.345951454,2.961444325,10.4439284,0,1896,48,237,47.8,3304,35.6,2463,8.8,612,9.3,643,13.0,897,3.3,230,6
2640,14874,2037,2105,1711,1932,1607,1797,1832,1114,739,13320,974,130,169,7,274,56,233,5.0,-1.1,1651,3243,3359,1587,1885,12.9,19.4,18.7,54088,7412,3.3,5.1304228,3.027985901,0.271031427,5.627918345,4.981174137,17.56677496,0,3317,48,239,48.3,5354,36.3,4026,8.4,936,7.9,876,13.6,1508,3.4,377,6
2641,35872,4620,4726,4106,4086,3966,4850,4731,3239,1548,29057,5764,268,191,28,564,322,940,0.2,8.9,3686,10681,6615,2965,6682,19.2,29.9,28.4,47551,13377,6.5,12.37316974,7.302669776,0.65365331,13.57299226,12.01322298,42.36623311,6,8797,48,241,56.0,15256,41.5,11313,9.8,2676,10.1,2745,15.2,4135,3.8,1031,6
2642,2252,62,138,179,206,262,350,527,370,158,2117,32,28,25,1,49,-19,87,-1.3,-7.1,254,387,467,598,284,13.1,34.4,41.9,51343,1082,3.0,0.776772364,0.458452619,0.04103555,0.852095745,0.75417535,2.65969996,0,965,48,243,50.1,1042,35.4,736,10.7,223,8.7,181,16.4,342,4.2,87,6
2643,255001,34706,33274,36615,35681,30560,31954,27441,15237,9533,150604,87005,2596,10238,246,4312,-1590,16256,3.4,-9.7,27058,55151,53962,33160,44682,18.7,27.8,25.7,48121,108181,6.3,87.95636308,51.91202318,4.646583626,96.48546496,85.39763252,301.166141,88,49559,48,245,56.4,109233,43.2,83730,7.8,15076,7.8,15061,14.3,27792,3.5,6757,3
2644,5248,841,920,567,623,556,575,514,443,209,5105,43,33,28,2,37,3,16,4.4,-4.0,812,1183,766,387,1318,25.2,38.6,35.9,36176,1875,5.7,1.810169346,1.068365605,0.095628138,1.985700919,1.757509874,6.19809298,0,1372,48,247,54.2,1972,42.1,1530,9.6,350,7.3,264,19.9,725,4.6,166,6
2645,40822,6226,6288,5345,5245,4571,4673,4202,2700,1572,39374,440,416,210,33,349,-108,354,3.9,-6.6,6543,9449,6495,3266,8552,21.2,33.3,32.2,41919,17059,5.4,14.08055127,8.310369804,0.743851345,15.44593806,13.67093523,48.21237645,8,8333,48,249,51.5,15173,40.0,11790,8.4,2477,7.0,2071,16.9,4969,3.9,1146,5
2646,171361,23717,25064,21540,22846,21731,22258,18039,11126,5040,157197,6552,1686,1623,855,3448,4260,2660,4.4,20.7,16223,36008,34875,19545,17965,10.7,15.5,14.6,62635,79949,3.4,59.10678913,34.88494635,3.122510173,64.83835656,57.3873189,202.3840341,35,30241,48,251,48.3,61261,37.2,47177,7.3,9213,7.7,9763,12.0,15229,3.0,3757,2
2647,19817,1800,2029,3262,3197,2849,2471,2052,1375,782,16443,2639,281,155,1,298,-35,5174,-0.4,-1.3,3181,5923,3922,1689,3232,22.0,24.0,23.0,43903,5721,4.8,6.83538985,4.034260899,0.361101908,7.498215533,6.636542146,23.40465103,0,3893,48,253,50.5,8290,39.0,6398,8.3,1355,8.3,1363,13.3,2184,3.3,537,4
2648,15650,1839,1894,2745,2530,1898,1682,1515,896,651,13795,1456,164,79,5,151,134,3012,2.4,6.2,2498,3840,2631,1511,2751,21.8,25.3,24.2,48743,6845,2.8,5.398085036,3.185960693,0.285171563,5.921535706,5.241049835,18.48326127,0,2900,48,255,49.5,6085,38.4,4724,7.6,941,7.1,873,13.6,1673,3.3,405,6
2649,128622,19234,19567,15414,18739,17316,15902,12534,6838,3078,106556,16121,1308,1781,114,2742,5777,1302,6.0,39.8,10550,25276,24654,15799,14539,11.5,15.3,13.4,67434,61846,3.5,44.36501556,26.18432181,2.34372759,48.66707767,43.07439692,151.9076058,8,19451,48,257,47.1,43786,38.0,35327,6.7,6255,7.1,6634,11.8,10967,2.9,2664,2
2650,45641,5152,6468,4549,5125,6056,6405,5949,3877,2060,43190,640,340,618,40,813,1657,548,0.2,36.7,1985,6088,8908,11768,3361,7.5,10.5,9.3,90937,21491,2.9,15.74274755,9.291401406,0.83166232,17.26931701,15.28477671,53.90380368,0,10163,48,259,44.2,15516,34.1,11982,7.1,2486,6.2,2194,11.2,3927,2.9,1020,2
2651,442,54,88,41,59,47,52,43,38,20,406,17,7,3,0,9,20,0,9.3,34.7,274,87,24,28,63,14.3,20.3,15.7,42153,242,3.7,0.152457098,0.089980487,0.008054047,0.167240817,0.148021983,0.522019264,0,89,48,261,54.8,176,40.8,131,10.7,35,9.9,32,19.8,64,4.7,15,5
2652,726,79,90,46,82,65,101,106,93,64,684,11,12,1,1,17,-34,53,-8.1,-39.0,104,182,139,131,89,13.3,20.3,19.2,47625,458,2.4,0.250415958,0.147796004,0.013229045,0.274698717,0.24313113,0.857434357,0,229,48,263,47.9,275,33.5,192,9.8,56,9.0,51,14.1,81,3.8,22,6
2653,52405,5389,6024,5708,5137,5004,6763,7873,6647,3860,49224,1015,600,571,55,940,555,1971,-3.6,14.2,4279,10207,13169,9496,7023,13.9,23.3,22.1,53704,21848,3.2,18.07582405,10.66838787,0.954914745,19.82863123,17.54998189,61.89235187,12,17362,48,265,48.2,20395,34.1,14439,10.2,4304,8.9,3754,14.6,6168,3.9,1652,5
2654,4362,379,476,385,422,447,585,751,606,311,4208,30,61,36,4,23,-44,41,-3.4,-6.2,509,1008,1008,715,760,17.6,35.9,35.2,42503,1890,3.1,1.504565299,0.887997479,0.079483601,1.65046254,1.460796127,5.151692374,0,1738,48,267,52.6,1891,37.3,1341,11.6,417,10.5,377,16.6,599,4.4,156,6
